Make,Year,Engine Size (L),Fuel Type,Average_Price
Audi,2019,2.1,Electric,75533.29
Audi,2019,2.1,Hybrid,41136.91
Audi,2019,2.1,Petrol,77939.13
Audi,2019,2.2,Hybrid,52010.01
Audi,2019,2.3,Diesel,69397.97
Audi,2019,2.4,Hybrid,71971.59
Audi,2019,2.4,Petrol,30605.23
Audi,2019,2.6,Diesel,36001.24
Audi,2019,2.7,Diesel,63901.87
Audi,2019,2.7,Hybrid,46573.86
Audi,2019,2.8,Diesel,43291.27
Audi,2019,2.8,Electric,74369.14
Audi,2019,2.9,Hybrid,79479.25
Audi,2019,3.0,Diesel,72009.05
Audi,2019,3.0,Electric,66306.18
Audi,2019,3.0,Hybrid,72245.68
Audi,2019,3.1,Diesel,51869.52
Audi,2019,3.2,Electric,59237.54
Audi,2019,3.2,Hybrid,30792.49
Audi,2019,3.3,Diesel,16897.7
Audi,2019,3.3,Electric,29675.76
Audi,2019,3.5,Petrol,27698.77
Audi,2019,3.7,Diesel,54822.94
Audi,2019,3.7,Hybrid,52163.7
Audi,2019,3.8,Diesel,20283.09
Audi,2019,3.8,Electric,47539.89
Audi,2019,3.8,Hybrid,16586.13
Audi,2019,3.9,Diesel,33346.3
Audi,2019,4.0,Diesel,35814.31
Audi,2019,4.0,Petrol,25138.64
Audi,2019,4.1,Electric,73339.32
Audi,2019,4.2,Electric,27834.83
Audi,2019,4.2,Hybrid,59168.25
Audi,2019,4.3,Electric,45539.93
Audi,2019,4.4,Electric,70823.78
Audi,2019,4.5,Diesel,39946.86
Audi,2019,4.5,Hybrid,73027.1
Audi,2019,4.5,Petrol,47358.23
Audi,2019,4.6,Diesel,49541.44
Audi,2019,4.7,Petrol,63144.08
Audi,2019,4.8,Electric,43886.96
Audi,2019,4.8,Hybrid,44441.94
Audi,2019,4.9,Petrol,19356.85
Audi,2019,5.0,Diesel,62656.73
Audi,2019,5.0,Electric,53499.49
Audi,2020,1.0,Electric,67413.36
Audi,2020,1.1,Electric,24727.41
Audi,2020,1.1,Petrol,67134.69
Audi,2020,1.2,Diesel,36751.17
Audi,2020,1.2,Electric,28412.9
Audi,2020,1.2,Hybrid,50814.01
Audi,2020,1.2,Petrol,15879.81
Audi,2020,1.3,Hybrid,53744.57
Audi,2020,1.3,Petrol,40078.23
Audi,2020,1.4,Petrol,66801.06
Audi,2020,1.5,Hybrid,47278.99
Audi,2020,1.5,Petrol,22955.35
Audi,2020,1.6,Diesel,52677.26
Audi,2020,1.8,Diesel,54220.56
Audi,2020,1.8,Petrol,51613.1
Audi,2020,1.9,Diesel,51134.99
Audi,2020,1.9,Electric,43393.85
Audi,2020,1.9,Petrol,62958.75
Audi,2020,2.1,Electric,55712.44
Audi,2020,2.1,Hybrid,36699.35
Audi,2020,2.1,Petrol,66155.77
Audi,2020,2.3,Hybrid,54355.24
Audi,2020,2.4,Diesel,43079.77
Audi,2020,2.4,Hybrid,51311.3
Audi,2020,2.4,Petrol,27545.97
Audi,2020,2.5,Diesel,40068.19
Audi,2020,2.5,Hybrid,51441.69
Audi,2020,2.6,Diesel,42814.6
Audi,2020,2.6,Petrol,77227.42
Audi,2020,2.8,Diesel,39931.6
Audi,2020,2.8,Electric,74456.24
Audi,2020,2.9,Diesel,76378.59
Audi,2020,3.0,Electric,27255.97
Audi,2020,3.1,Electric,49915.98
Audi,2020,3.1,Hybrid,63346.87
Audi,2020,3.2,Diesel,53924.8
Audi,2020,3.4,Diesel,45319.55
Audi,2020,3.4,Hybrid,23315.66
Audi,2020,3.5,Hybrid,24419.24
Audi,2020,3.6,Diesel,78238.31
Audi,2020,3.6,Electric,72155.64
Audi,2020,3.6,Petrol,62512.75
Audi,2020,3.7,Electric,39313.51
Audi,2020,3.7,Hybrid,27196.94
Audi,2020,3.7,Petrol,46285.3
Audi,2020,3.8,Electric,54158.19
Audi,2020,3.8,Petrol,29148.47
Audi,2020,4.0,Electric,63107.05
Audi,2020,4.0,Hybrid,35165.64
Audi,2020,4.0,Petrol,36346.42
Audi,2020,4.1,Diesel,57260.7
Audi,2020,4.1,Electric,48116.02
Audi,2020,4.1,Petrol,57987.37
Audi,2020,4.3,Electric,69211.89
Audi,2020,4.3,Petrol,42801.44
Audi,2020,4.4,Electric,34469.83
Audi,2020,4.6,Hybrid,20249.36
Audi,2020,4.7,Diesel,60851.52
Audi,2020,4.7,Hybrid,17993.89
Audi,2020,4.8,Diesel,39471.71
Audi,2020,4.8,Electric,79589.92
Audi,2020,4.8,Hybrid,69740.21
Audi,2020,4.9,Electric,18594.62
Audi,2020,4.9,Hybrid,32369.22
Audi,2020,4.9,Petrol,27132.12
Audi,2020,5.0,Hybrid,50816.35
BMW,2010,1.0,Electric,67128.88
BMW,2010,1.1,Electric,67212.0
BMW,2010,1.1,Hybrid,41320.7
BMW,2010,1.1,Petrol,28492.7
BMW,2010,1.2,Diesel,40124.1
BMW,2010,1.2,Electric,30646.81
BMW,2010,1.2,Hybrid,26660.53
BMW,2010,1.3,Diesel,31553.23
BMW,2010,1.3,Electric,65993.88
BMW,2010,1.3,Petrol,55819.54
BMW,2010,1.4,Diesel,44593.32
BMW,2010,1.4,Petrol,43886.58
BMW,2010,1.5,Electric,56713.05
BMW,2010,1.6,Hybrid,74068.76
BMW,2010,1.7,Electric,28036.92
BMW,2010,1.7,Hybrid,23764.8
BMW,2010,1.8,Diesel,32345.31
BMW,2010,1.8,Electric,49910.87
BMW,2010,1.8,Hybrid,33727.3
BMW,2010,1.9,Hybrid,29573.58
BMW,2010,2.0,Electric,37268.18
BMW,2010,2.0,Petrol,45979.09
BMW,2010,2.2,Electric,61067.71
BMW,2010,2.2,Hybrid,53616.37
BMW,2010,2.2,Petrol,50628.75
BMW,2010,2.3,Diesel,59184.17
BMW,2010,2.4,Diesel,28919.22
BMW,2010,2.4,Hybrid,42990.25
BMW,2010,2.6,Diesel,58393.81
BMW,2010,2.6,Electric,54490.76
BMW,2010,2.6,Hybrid,31022.27
BMW,2010,2.6,Petrol,25809.22
BMW,2010,2.7,Diesel,66197.34
BMW,2010,2.7,Electric,48077.49
BMW,2010,2.7,Hybrid,37363.22
BMW,2010,2.7,Petrol,43308.3
BMW,2010,2.8,Electric,72267.04
BMW,2010,2.8,Petrol,55248.13
BMW,2010,2.9,Electric,61538.61
BMW,2010,3.0,Electric,18872.62
BMW,2010,3.1,Diesel,37132.41
BMW,2010,3.1,Petrol,26960.68
BMW,2010,3.2,Petrol,50523.02
BMW,2010,3.3,Diesel,33794.29
BMW,2010,3.3,Petrol,16548.92
BMW,2010,3.4,Electric,22040.48
BMW,2010,3.4,Hybrid,76571.89
BMW,2010,3.4,Petrol,50233.51
BMW,2010,3.5,Diesel,57689.46
BMW,2010,3.5,Electric,53383.01
BMW,2010,3.6,Petrol,44544.47
BMW,2010,3.7,Diesel,62543.21
BMW,2010,3.7,Petrol,35288.06
BMW,2010,3.8,Electric,50920.7
BMW,2010,4.0,Petrol,60098.31
BMW,2010,4.1,Electric,30283.72
BMW,2010,4.2,Hybrid,45800.76
BMW,2010,4.2,Petrol,68342.37
BMW,2010,4.3,Diesel,58989.42
BMW,2010,4.4,Diesel,52007.95
BMW,2010,4.4,Hybrid,29602.47
BMW,2010,4.5,Hybrid,35885.58
BMW,2010,4.6,Petrol,23754.02
BMW,2010,4.7,Diesel,71218.99
BMW,2010,4.8,Diesel,17824.19
BMW,2010,4.9,Diesel,61200.54
BMW,2010,5.0,Electric,33232.48
BMW,2010,5.0,Petrol,77490.4
BMW,2011,1.0,Diesel,59355.22
BMW,2011,1.0,Hybrid,27646.06
BMW,2011,1.1,Diesel,59719.74
BMW,2011,1.1,Petrol,20389.3
BMW,2011,1.2,Electric,17096.09
BMW,2011,1.3,Hybrid,43924.2
BMW,2011,1.4,Electric,56270.57
BMW,2011,1.4,Petrol,70747.02
BMW,2011,1.5,Diesel,52539.07
BMW,2011,1.5,Petrol,70864.76
BMW,2011,1.6,Diesel,65200.5
BMW,2011,1.6,Electric,75444.47
BMW,2011,1.6,Petrol,40608.46
BMW,2011,1.7,Electric,57051.39
BMW,2011,1.7,Petrol,69542.34
BMW,2011,1.9,Electric,20706.56
BMW,2011,1.9,Hybrid,43972.6
BMW,2011,2.0,Diesel,27971.95
BMW,2011,2.0,Electric,16324.36
BMW,2011,2.0,Hybrid,37162.32
BMW,2011,2.0,Petrol,48420.02
BMW,2011,2.1,Diesel,59177.8
BMW,2011,2.1,Electric,65503.48
BMW,2011,2.1,Hybrid,26288.42
BMW,2011,2.2,Hybrid,64875.34
BMW,2011,2.2,Petrol,48522.5
BMW,2011,2.3,Diesel,72918.04
BMW,2011,2.3,Hybrid,63922.23
BMW,2011,2.4,Electric,70886.14
BMW,2011,2.4,Petrol,27906.5
BMW,2011,2.5,Diesel,50736.43
BMW,2011,2.5,Hybrid,62766.1
BMW,2011,2.6,Diesel,70499.77
BMW,2011,2.6,Electric,60006.5
BMW,2011,2.7,Hybrid,54990.75
BMW,2011,2.7,Petrol,31799.16
BMW,2011,2.8,Hybrid,31728.08
BMW,2011,3.0,Diesel,65349.92
BMW,2011,3.0,Electric,19869.35
BMW,2011,3.0,Petrol,24631.3
BMW,2011,3.2,Electric,36304.91
BMW,2011,3.2,Hybrid,26636.95
BMW,2011,3.3,Electric,23339.24
BMW,2011,3.3,Petrol,43920.0
BMW,2011,3.4,Electric,19879.73
BMW,2011,3.4,Petrol,48763.24
BMW,2011,3.5,Diesel,68433.69
BMW,2011,3.5,Electric,33765.66
BMW,2011,3.6,Diesel,44266.32
BMW,2011,3.6,Hybrid,21290.08
BMW,2011,3.6,Petrol,67380.07
BMW,2011,3.7,Diesel,48823.99
BMW,2011,3.7,Electric,69634.77
BMW,2011,3.7,Hybrid,44646.5
BMW,2011,3.9,Diesel,38612.44
BMW,2011,4.0,Diesel,61656.38
BMW,2011,4.1,Petrol,70838.23
BMW,2011,4.3,Diesel,43793.41
BMW,2011,4.3,Electric,31233.85
BMW,2011,4.4,Hybrid,61087.13
BMW,2011,4.4,Petrol,66696.02
BMW,2011,4.5,Electric,46342.32
BMW,2011,4.5,Petrol,59782.44
BMW,2011,4.6,Petrol,37430.29
BMW,2011,4.7,Diesel,20860.38
BMW,2011,4.8,Electric,16154.8
BMW,2011,4.9,Diesel,44930.65
BMW,2011,4.9,Electric,73905.21
BMW,2011,4.9,Petrol,27533.08
BMW,2012,1.0,Electric,52584.66
BMW,2012,1.1,Diesel,31887.91
BMW,2012,1.1,Hybrid,75175.23
BMW,2012,1.2,Hybrid,61518.76
BMW,2012,1.2,Petrol,35871.29
BMW,2012,1.3,Diesel,63823.69
BMW,2012,1.3,Petrol,42208.93
BMW,2012,1.4,Electric,68571.34
BMW,2012,1.4,Petrol,22583.76
BMW,2012,1.5,Diesel,24545.37
BMW,2012,1.5,Electric,36730.72
BMW,2012,1.5,Hybrid,54403.68
BMW,2012,1.6,Diesel,69361.32
BMW,2012,1.8,Petrol,50623.43
BMW,2012,1.9,Diesel,28007.74
BMW,2012,1.9,Petrol,36134.45
BMW,2012,2.0,Hybrid,66841.63
BMW,2012,2.0,Petrol,38929.86
BMW,2012,2.1,Diesel,76500.99
BMW,2012,2.3,Hybrid,53810.76
BMW,2012,2.5,Diesel,51233.74
BMW,2012,2.5,Electric,42316.91
BMW,2012,2.6,Electric,76648.16
BMW,2012,2.6,Hybrid,33338.7
BMW,2012,2.7,Petrol,45496.84
BMW,2012,2.8,Diesel,17996.04
BMW,2012,2.8,Hybrid,59515.97
BMW,2012,2.9,Diesel,40460.98
BMW,2012,2.9,Hybrid,43871.85
BMW,2012,3.0,Diesel,26164.75
BMW,2012,3.0,Petrol,61831.88
BMW,2012,3.1,Electric,38423.21
BMW,2012,3.1,Hybrid,52777.78
BMW,2012,3.1,Petrol,78039.99
BMW,2012,3.2,Electric,74117.04
BMW,2012,3.4,Hybrid,47350.18
BMW,2012,3.5,Electric,70466.46
BMW,2012,3.6,Diesel,42899.38
BMW,2012,3.6,Hybrid,24866.1
BMW,2012,3.7,Diesel,60006.78
BMW,2012,3.7,Petrol,26302.48
BMW,2012,3.8,Hybrid,41106.82
BMW,2012,3.8,Petrol,30798.53
BMW,2012,3.9,Electric,57780.56
BMW,2012,4.0,Diesel,33740.83
BMW,2012,4.0,Hybrid,52868.57
BMW,2012,4.0,Petrol,75369.66
BMW,2012,4.1,Electric,64367.63
BMW,2012,4.1,Hybrid,62224.05
BMW,2012,4.2,Hybrid,77511.14
BMW,2012,4.3,Petrol,68005.94
BMW,2012,4.4,Hybrid,53566.07
BMW,2012,4.4,Petrol,53313.46
BMW,2012,4.5,Electric,21262.36
BMW,2012,4.5,Petrol,44753.93
BMW,2012,4.6,Diesel,27554.63
BMW,2012,4.6,Hybrid,74464.52
BMW,2012,4.6,Petrol,54262.87
BMW,2012,4.7,Diesel,62278.8
BMW,2012,4.7,Electric,56600.06
BMW,2012,4.7,Petrol,48821.9
BMW,2012,4.8,Petrol,62615.41
BMW,2012,5.0,Petrol,43146.03
BMW,2013,1.2,Hybrid,46086.19
BMW,2013,1.2,Petrol,57658.08
BMW,2013,1.3,Electric,33517.84
BMW,2013,1.3,Hybrid,20343.14
BMW,2013,1.3,Petrol,29569.26
BMW,2013,1.4,Electric,56964.83
BMW,2013,1.5,Petrol,47912.27
BMW,2013,1.6,Diesel,30942.36
BMW,2013,1.7,Hybrid,48463.31
BMW,2013,1.7,Petrol,39492.4
BMW,2013,1.8,Electric,17127.13
BMW,2013,1.8,Hybrid,43758.37
BMW,2013,1.8,Petrol,49136.3
BMW,2013,1.9,Petrol,39606.22
BMW,2013,2.0,Petrol,24429.85
BMW,2013,2.1,Electric,66207.77
BMW,2013,2.1,Petrol,55152.39
BMW,2013,2.2,Diesel,50534.84
BMW,2013,2.2,Electric,51660.9
BMW,2013,2.2,Hybrid,20292.47
BMW,2013,2.3,Diesel,56684.32
BMW,2013,2.3,Hybrid,58547.31
BMW,2013,2.3,Petrol,48956.04
BMW,2013,2.4,Diesel,65624.08
BMW,2013,2.4,Hybrid,56826.36
BMW,2013,2.4,Petrol,62696.76
BMW,2013,2.5,Electric,44518.73
BMW,2013,2.6,Hybrid,15591.28
BMW,2013,2.7,Diesel,58006.18
BMW,2013,2.7,Hybrid,40110.8
BMW,2013,2.7,Petrol,60966.49
BMW,2013,2.8,Diesel,70105.13
BMW,2013,2.8,Petrol,18678.07
BMW,2013,2.9,Electric,54728.0
BMW,2013,2.9,Hybrid,23925.07
BMW,2013,3.0,Diesel,43803.03
BMW,2013,3.2,Electric,27422.33
BMW,2013,3.2,Hybrid,45786.14
BMW,2013,3.3,Hybrid,46738.99
BMW,2013,3.4,Hybrid,47993.65
BMW,2013,3.5,Hybrid,61305.39
BMW,2013,3.5,Petrol,49968.74
BMW,2013,3.6,Hybrid,60157.42
BMW,2013,3.7,Diesel,22924.13
BMW,2013,3.7,Electric,58222.36
BMW,2013,3.7,Hybrid,23690.53
BMW,2013,3.8,Diesel,32909.11
BMW,2013,3.8,Petrol,50672.52
BMW,2013,3.9,Hybrid,41468.47
BMW,2013,4.0,Diesel,15811.18
BMW,2013,4.0,Petrol,31780.45
BMW,2013,4.1,Petrol,16251.51
BMW,2013,4.2,Diesel,16469.65
BMW,2013,4.2,Electric,59140.43
BMW,2013,4.3,Diesel,45481.3
BMW,2013,4.3,Electric,55820.9
BMW,2013,4.3,Petrol,51164.64
BMW,2013,4.4,Electric,38124.97
BMW,2013,4.5,Electric,52243.69
BMW,2013,4.5,Hybrid,70188.48
BMW,2013,4.5,Petrol,62256.72
BMW,2013,4.7,Hybrid,35541.81
BMW,2013,4.8,Electric,42894.94
BMW,2013,4.8,Petrol,72378.85
BMW,2013,4.9,Petrol,79004.51
BMW,2013,5.0,Diesel,62004.37
BMW,2013,5.0,Petrol,34152.33
BMW,2014,1.1,Electric,35102.3
BMW,2014,1.1,Petrol,28533.16
BMW,2014,1.2,Petrol,39152.23
BMW,2014,1.3,Diesel,16358.45
BMW,2014,1.3,Hybrid,47579.18
BMW,2014,1.3,Petrol,37111.49
BMW,2014,1.4,Diesel,33940.36
BMW,2014,1.4,Electric,76113.82
BMW,2014,1.4,Hybrid,30568.01
BMW,2014,1.5,Diesel,36034.85
BMW,2014,1.6,Diesel,63159.8
BMW,2014,1.6,Petrol,65021.2
BMW,2014,1.7,Diesel,68525.41
BMW,2014,1.7,Hybrid,37239.38
BMW,2014,1.8,Electric,22170.73
BMW,2014,1.8,Hybrid,77015.09
BMW,2014,1.9,Electric,62863.96
BMW,2014,1.9,Hybrid,65583.84
BMW,2014,2.0,Diesel,79913.91
BMW,2014,2.0,Electric,45085.05
BMW,2014,2.0,Hybrid,60929.44
BMW,2014,2.0,Petrol,31714.26
BMW,2014,2.1,Electric,24794.08
BMW,2014,2.1,Hybrid,24791.17
BMW,2014,2.2,Diesel,41688.5
BMW,2014,2.2,Electric,20654.9
BMW,2014,2.2,Petrol,56069.23
BMW,2014,2.3,Diesel,53650.47
BMW,2014,2.4,Diesel,61527.91
BMW,2014,2.4,Petrol,59981.35
BMW,2014,2.6,Diesel,76643.16
BMW,2014,2.6,Electric,23068.26
BMW,2014,2.6,Hybrid,28537.8
BMW,2014,2.7,Electric,47968.41
BMW,2014,2.7,Hybrid,51277.42
BMW,2014,2.8,Hybrid,59095.48
BMW,2014,2.8,Petrol,22426.8
BMW,2014,2.9,Diesel,57280.38
BMW,2014,2.9,Electric,70913.85
BMW,2014,2.9,Hybrid,65339.92
BMW,2014,3.0,Hybrid,49814.54
BMW,2014,3.0,Petrol,48215.28
BMW,2014,3.2,Diesel,38896.81
BMW,2014,3.2,Electric,28463.76
BMW,2014,3.2,Hybrid,57174.01
BMW,2014,3.3,Electric,39922.04
BMW,2014,3.3,Petrol,15232.5
BMW,2014,3.4,Diesel,36289.68
BMW,2014,3.4,Electric,43128.44
BMW,2014,3.5,Hybrid,24953.76
BMW,2014,3.6,Petrol,78966.98
BMW,2014,3.7,Diesel,44725.98
BMW,2014,3.7,Hybrid,32041.09
BMW,2014,3.8,Diesel,57445.02
BMW,2014,3.8,Hybrid,29765.65
BMW,2014,3.9,Electric,18177.61
BMW,2014,3.9,Hybrid,44339.18
BMW,2014,3.9,Petrol,38378.88
BMW,2014,4.0,Electric,51218.46
BMW,2014,4.0,Petrol,35559.51
BMW,2014,4.1,Electric,56576.77
BMW,2014,4.1,Hybrid,44417.25
BMW,2014,4.1,Petrol,33082.37
BMW,2014,4.3,Diesel,40469.22
BMW,2014,4.3,Hybrid,72937.97
BMW,2014,4.3,Petrol,24505.44
BMW,2014,4.4,Hybrid,66824.74
BMW,2014,4.5,Electric,45362.23
BMW,2014,4.5,Hybrid,26277.31
BMW,2014,4.6,Hybrid,18353.81
BMW,2014,4.6,Petrol,46540.0
BMW,2014,4.7,Electric,42707.5
BMW,2014,4.7,Hybrid,37073.48
BMW,2014,4.8,Hybrid,52836.94
BMW,2014,4.8,Petrol,40609.81
BMW,2014,4.9,Diesel,44737.55
BMW,2014,5.0,Electric,53834.67
BMW,2015,1.0,Diesel,58008.48
BMW,2015,1.0,Petrol,56029.31
BMW,2015,1.1,Diesel,18032.41
BMW,2015,1.2,Diesel,75769.39
BMW,2015,1.2,Hybrid,26820.38
BMW,2015,1.2,Petrol,41305.18
BMW,2015,1.3,Hybrid,58604.61
BMW,2015,1.3,Petrol,25965.22
BMW,2015,1.4,Diesel,78880.38
BMW,2015,1.5,Diesel,57665.51
BMW,2015,1.5,Hybrid,19155.32
BMW,2015,1.6,Hybrid,67140.3
BMW,2015,1.6,Petrol,73245.59
BMW,2015,1.7,Diesel,38290.64
BMW,2015,1.7,Petrol,26240.86
BMW,2015,1.8,Diesel,45321.85
BMW,2015,2.0,Diesel,56291.74
BMW,2015,2.0,Electric,30858.93
BMW,2015,2.0,Petrol,51275.79
BMW,2015,2.1,Diesel,31756.87
BMW,2015,2.1,Electric,67734.92
BMW,2015,2.2,Electric,71948.97
BMW,2015,2.2,Hybrid,45240.86
BMW,2015,2.3,Diesel,65287.73
BMW,2015,2.3,Electric,49450.92
BMW,2015,2.3,Hybrid,65545.35
BMW,2015,2.4,Electric,51884.4
BMW,2015,2.4,Hybrid,59741.02
BMW,2015,2.4,Petrol,36805.48
BMW,2015,2.5,Diesel,67044.3
BMW,2015,2.6,Diesel,68178.79
BMW,2015,2.6,Hybrid,37219.12
BMW,2015,2.7,Electric,19892.4
BMW,2015,2.7,Petrol,32879.37
BMW,2015,2.8,Diesel,17536.47
BMW,2015,2.8,Petrol,77641.48
BMW,2015,3.0,Diesel,49534.86
BMW,2015,3.0,Hybrid,15920.11
BMW,2015,3.0,Petrol,74388.85
BMW,2015,3.1,Diesel,49881.51
BMW,2015,3.1,Petrol,75558.84
BMW,2015,3.2,Hybrid,36879.05
BMW,2015,3.2,Petrol,58032.76
BMW,2015,3.3,Diesel,51157.08
BMW,2015,3.4,Electric,51029.91
BMW,2015,3.4,Petrol,51845.56
BMW,2015,3.5,Hybrid,33788.34
BMW,2015,3.6,Electric,43972.43
BMW,2015,3.7,Electric,71074.15
BMW,2015,3.8,Diesel,67495.53
BMW,2015,3.8,Electric,51534.67
BMW,2015,3.8,Petrol,63710.5
BMW,2015,3.9,Electric,43070.12
BMW,2015,3.9,Hybrid,18557.79
BMW,2015,4.0,Electric,28415.35
BMW,2015,4.0,Hybrid,48185.62
BMW,2015,4.0,Petrol,51515.3
BMW,2015,4.1,Diesel,25397.9
BMW,2015,4.1,Hybrid,24084.1
BMW,2015,4.2,Diesel,73342.53
BMW,2015,4.2,Hybrid,46198.48
BMW,2015,4.2,Petrol,53259.26
BMW,2015,4.3,Diesel,22129.77
BMW,2015,4.3,Electric,76585.17
BMW,2015,4.3,Hybrid,75226.68
BMW,2015,4.4,Diesel,76076.29
BMW,2015,4.4,Petrol,48369.05
BMW,2015,4.5,Diesel,52526.04
BMW,2015,4.5,Hybrid,49452.92
BMW,2015,4.5,Petrol,48149.48
BMW,2015,4.6,Diesel,50280.62
BMW,2015,4.6,Hybrid,73138.21
BMW,2015,4.7,Hybrid,45374.98
BMW,2015,4.8,Electric,64487.74
BMW,2015,4.8,Petrol,28146.16
BMW,2015,4.9,Diesel,46185.4
BMW,2015,5.0,Diesel,72353.95
BMW,2015,5.0,Petrol,62035.31
BMW,2016,1.0,Petrol,35187.45
BMW,2016,1.2,Diesel,43979.5
BMW,2016,1.2,Petrol,53003.98
BMW,2016,1.4,Diesel,46287.1
BMW,2016,1.4,Hybrid,27551.24
BMW,2016,1.5,Petrol,61241.76
BMW,2016,1.6,Petrol,25169.02
BMW,2016,1.7,Diesel,40642.35
BMW,2016,1.7,Hybrid,58540.78
BMW,2016,1.7,Petrol,23323.84
BMW,2016,1.8,Electric,52286.43
BMW,2016,1.8,Petrol,45463.22
BMW,2016,1.9,Electric,55919.57
BMW,2016,1.9,Hybrid,48251.17
BMW,2016,1.9,Petrol,37907.89
BMW,2016,2.0,Diesel,25959.05
BMW,2016,2.0,Petrol,17736.21
BMW,2016,2.1,Petrol,51355.27
BMW,2016,2.2,Hybrid,44245.58
BMW,2016,2.2,Petrol,71365.68
BMW,2016,2.3,Diesel,69030.55
BMW,2016,2.3,Petrol,35893.47
BMW,2016,2.4,Hybrid,62090.98
BMW,2016,2.5,Hybrid,71892.86
BMW,2016,2.6,Diesel,72209.04
BMW,2016,2.6,Electric,41585.66
BMW,2016,2.6,Hybrid,49377.85
BMW,2016,2.7,Diesel,17715.67
BMW,2016,2.7,Petrol,17806.1
BMW,2016,2.8,Diesel,43928.33
BMW,2016,2.9,Diesel,52624.86
BMW,2016,2.9,Electric,22838.78
BMW,2016,2.9,Hybrid,45543.21
BMW,2016,2.9,Petrol,55931.64
BMW,2016,3.0,Electric,44886.16
BMW,2016,3.1,Diesel,55585.6
BMW,2016,3.1,Hybrid,49818.05
BMW,2016,3.1,Petrol,61314.81
BMW,2016,3.2,Diesel,62924.85
BMW,2016,3.3,Diesel,30594.67
BMW,2016,3.3,Electric,48857.58
BMW,2016,3.4,Diesel,20285.95
BMW,2016,3.4,Petrol,66700.68
BMW,2016,3.7,Petrol,17376.01
BMW,2016,3.8,Electric,78700.06
BMW,2016,3.8,Hybrid,21631.27
BMW,2016,4.1,Electric,52851.62
BMW,2016,4.1,Petrol,46777.94
BMW,2016,4.2,Electric,50779.8
BMW,2016,4.3,Diesel,71152.43
BMW,2016,4.3,Electric,56109.7
BMW,2016,4.3,Hybrid,41577.55
BMW,2016,4.4,Electric,46533.7
BMW,2016,4.4,Hybrid,52955.02
BMW,2016,4.5,Petrol,30497.49
BMW,2016,4.6,Electric,62860.04
BMW,2016,4.7,Hybrid,22544.26
BMW,2016,4.8,Hybrid,65649.98
BMW,2016,4.8,Petrol,62172.02
BMW,2016,4.9,Diesel,77732.01
BMW,2016,4.9,Electric,53305.63
BMW,2016,4.9,Hybrid,35306.72
BMW,2017,1.0,Electric,57661.44
BMW,2017,1.0,Hybrid,28458.7
BMW,2017,1.0,Petrol,32487.44
BMW,2017,1.1,Diesel,21929.5
BMW,2017,1.1,Petrol,40322.81
BMW,2017,1.2,Diesel,68451.16
BMW,2017,1.2,Hybrid,31249.77
BMW,2017,1.3,Hybrid,42670.99
BMW,2017,1.4,Electric,40625.22
BMW,2017,1.6,Electric,50282.39
BMW,2017,1.7,Diesel,42882.57
BMW,2017,1.7,Hybrid,20399.16
BMW,2017,1.7,Petrol,58613.16
BMW,2017,1.8,Diesel,16251.35
BMW,2017,1.8,Electric,60652.63
BMW,2017,1.8,Hybrid,62021.37
BMW,2017,1.8,Petrol,34554.61
BMW,2017,1.9,Diesel,78351.21
BMW,2017,1.9,Petrol,64012.22
BMW,2017,2.0,Electric,53730.66
BMW,2017,2.0,Hybrid,27738.02
BMW,2017,2.0,Petrol,54822.28
BMW,2017,2.1,Diesel,35021.22
BMW,2017,2.1,Hybrid,23059.92
BMW,2017,2.1,Petrol,66533.37
BMW,2017,2.2,Diesel,36093.43
BMW,2017,2.2,Electric,35007.36
BMW,2017,2.2,Petrol,68606.0
BMW,2017,2.3,Petrol,45607.62
BMW,2017,2.4,Electric,60078.95
BMW,2017,2.4,Hybrid,22465.43
BMW,2017,2.5,Petrol,68287.37
BMW,2017,2.6,Electric,51242.35
BMW,2017,2.7,Hybrid,40722.75
BMW,2017,2.7,Petrol,21857.47
BMW,2017,2.8,Diesel,50067.25
BMW,2017,2.8,Electric,29990.97
BMW,2017,2.9,Diesel,25674.91
BMW,2017,2.9,Petrol,75370.79
BMW,2017,3.0,Diesel,17225.53
BMW,2017,3.0,Electric,70868.14
BMW,2017,3.1,Electric,67615.42
BMW,2017,3.1,Hybrid,67470.73
BMW,2017,3.2,Diesel,77889.39
BMW,2017,3.2,Electric,30627.12
BMW,2017,3.2,Petrol,76568.59
BMW,2017,3.3,Diesel,37692.06
BMW,2017,3.3,Petrol,62011.18
BMW,2017,3.5,Diesel,41552.44
BMW,2017,3.6,Diesel,77630.93
BMW,2017,3.6,Hybrid,63493.27
BMW,2017,3.7,Electric,43430.07
BMW,2017,3.7,Petrol,38563.18
BMW,2017,3.8,Electric,35403.49
BMW,2017,3.8,Petrol,74346.77
BMW,2017,3.9,Diesel,34538.67
BMW,2017,3.9,Petrol,16403.35
BMW,2017,4.0,Diesel,58840.88
BMW,2017,4.0,Hybrid,68778.19
BMW,2017,4.1,Hybrid,56147.1
BMW,2017,4.2,Diesel,24013.96
BMW,2017,4.2,Hybrid,36185.98
BMW,2017,4.2,Petrol,62584.16
BMW,2017,4.3,Diesel,23990.42
BMW,2017,4.3,Hybrid,46300.47
BMW,2017,4.4,Electric,32596.91
BMW,2017,4.5,Petrol,41856.17
BMW,2017,4.6,Diesel,62709.82
BMW,2017,4.6,Electric,28428.28
